max_vertex_degree,min_vertex_degree,y_train,y_pred,prob_class_0,prob_class_1
49102,8908,True,True,0.009644893681213997,0.9903551063187861
17934,3906,True,True,0.2976748629578255,0.7023251370421745
21502,5474,True,True,0.014719173248778783,0.9852808267512212
6824,1800,True,True,0.22039075411414474,0.7796092458858551
80,48,False,False,0.9981855068364806,0.0018144931635193224
919,529,False,False,0.7343096329041565,0.26569036709584365
5264,2224,False,False,0.5568055477934001,0.4431944522066
2866,1354,False,False,0.5778760775907129,0.4221239224092871
37357,10681,False,False,0.5661968769145996,0.43380312308540026
26089,8041,False,False,0.5596296165088449,0.44037038349115515
5264,2224,True,True,4.544096301673575e-09,0.9999999954559038
5264,2224,True,True,3.00000089999998e-14,0.9999999999999699
34918,7596,True,True,0.2104617243799399,0.78953827562006
5264,2224,True,True,3.00000089999998e-14,0.9999999999999699
1929,819,True,True,0.2518536588327435,0.7481463411672565
1929,811,True,True,0.25173410171336036,0.7482658982866396
7357,2251,True,True,0.2518853232407629,0.748114676759237
106854,24442,True,False,0.6045619300818725,0.39543806991812736
911,521,False,False,0.6105465520379988,0.3894534479620014
1140,596,False,False,0.6248577127383192,0.3751422872616809
731,409,False,False,0.6831195846537236,0.31688041534627653
14188,4946,False,False,0.5387927882551266,0.46120721174487334
31350,9304,False,False,0.5412514909782613,0.4587485090217388
14188,4948,False,False,0.5455561316160706,0.45444386838392936
31352,9304,False,False,0.5486184693255094,0.45138153067449066
17573,5869,False,False,0.5477760507351802,0.4522239492648199
81324,19726,False,False,0.5672055811415482,0.4327944188584517
17220,3810,True,True,0.24078245984923827,0.7592175401507615
11646,3334,True,True,0.3238477588741937,0.6761522411258062
16011,4257,True,True,0.003376217871354459,0.9966237821286454
76115,14107,True,True,0.24479740126222577,0.7552025987377741
21454,5434,True,True,0.037795996450312265,0.9622040035496878
51953,13871,True,False,0.5841825135838533,0.4158174864161467
1970,644,False,False,0.5,0.5
45832,8210,True,True,0.134882074716514,0.8651179252834859
11646,3334,True,True,0.3297227850468436,0.6702772149531563
7305,2251,True,True,0.2850955804386313,0.7149044195613689
5264,2224,True,True,0.005158966283700552,0.9948410337162996
5264,2224,True,True,0.010453325541043362,0.9895466744589569
5264,2224,True,True,0.007857198243140436,0.9921428017568593
5264,2224,True,True,0.0069971189735551186,0.9930028810264449
5264,2224,True,True,3.00000089999998e-14,0.9999999999999699
2992,924,False,True,0.12231430092567329,0.8776856990743265
5654,1696,False,True,0.07161426210242039,0.9283857378975796
3620,1056,True,True,0.10302837766077655,0.8969716223392233
13608,3496,True,True,0.23447553513632427,0.7655244648636761
13506,2854,False,False,0.7978639184868416,0.20213608151315854
106848,24434,True,True,0.22968063478924738,0.7703193652107527
34732,7562,True,True,0.2516876850344728,0.7483123149655272
17440,3872,True,True,0.3397228831743221,0.6602771168256779
13314,3108,False,True,0.2082859026771962,0.7917140973228035
25496,5892,True,True,0.20706705238685483,0.792932947613145
19446,4304,False,True,0.2276366579553774,0.7723633420446226
106820,24426,True,True,3.259323809749527e-09,0.9999999967406762
121659,27057,True,True,0.26184238726735987,0.7381576127326397
121655,27051,True,True,0.25292723889540697,0.7470727611045932
121657,27055,True,True,0.2516700464817194,0.7483299535182804
67245,13037,True,True,0.26327978470636115,0.736720215293639
121629,27051,True,True,6.770781235098226e-08,0.9999999322921876
175374,36002,False,False,0.6133343042155852,0.3866656957844147
175322,35994,False,False,0.6087904972150842,0.3912095027849158
175368,35996,False,False,0.6124896310337509,0.3875103689662492
121633,27051,True,True,2.786088064330831e-09,0.999999997213912
174262,35668,False,False,0.6034516954529904,0.3965483045470096
151840,29072,False,False,0.6379629849973175,0.3620370150026826
121615,27047,True,True,8.448304292485403e-08,0.9999999155169571
58036,9920,True,True,0.06047500393044308,0.9395249960695571
153172,25358,True,True,0.23649192243449366,0.7635080775655063
121663,27059,True,False,0.6095415391718157,0.3904584608281841
121635,27025,True,False,0.6083829840974263,0.3916170159025737
121655,27057,True,False,0.6085504050613338,0.3914495949386662
121665,27057,True,False,0.6247841736693491,0.37521582633065104
121665,27059,True,False,0.6268040407962898,0.3731959592037102
155823,32827,False,False,0.6009327145314299,0.39906728546857023
125039,19287,True,True,0.06971680279293052,0.9302831972070694
114932,17068,True,True,0.053674617711797296,0.9463253822882027
48176,8530,True,True,0.10031949112018887,0.8996805088798109
236798,33674,True,True,0.10621551277869544,0.8937844872213045
37188,7506,True,True,0.30425098257988814,0.6957490174201119
85232,13790,True,True,0.03717752223328513,0.9628224777667147
71482,13850,True,True,0.27840562591768175,0.7215943740823184
219928,42934,False,False,0.6166535156281171,0.3833464843718829
219896,42886,False,False,0.6105123772016291,0.38948762279837096
219932,42940,False,False,0.6216438418036385,0.37835615819636154
302015,54941,True,False,0.6276738301577032,0.372326169842297
122167,21039,True,True,0.04237684150384027,0.9576231584961598
84824,11998,True,True,0.02343839175356164,0.9765616082464385
201090,38032,False,False,0.6304490586102403,0.3695509413897598
167932,29908,True,True,0.32324842544594384,0.6767515745540563
530059,84539,False,False,0.548884281338896,0.45111571866110406
485822,79268,False,False,0.5441789323132803,0.4558210676867197
484396,79032,False,False,0.5393065072978936,0.4606934927021061
532615,85245,False,False,0.626800890053664,0.3731991099463359
405126,68986,False,False,0.6223481852882111,0.37765181471178894
88154,13732,True,True,0.286081853155178,0.713918146844822
202346,28910,True,True,0.10496389677924722,0.8950361032207527
110981,15301,True,True,0.04972425898137687,0.9502757410186231
532333,85145,True,False,0.6326227749348096,0.36737722506519044
532619,85231,True,False,0.6447454541770745,0.3552545458229256
532645,85243,True,False,0.6498584408460202,0.35014155915397976
532667,85259,True,False,0.6492971984563571,0.350702801543643
104300,18356,False,False,0.44915507928274545,0.5508449207172544
104312,18364,False,False,0.44347884997891535,0.5565211500210847
252653,34537,True,True,0.07639150958891765,0.9236084904110823
196386,27630,True,True,0.092164269175774,0.907835730824226
146298,19698,True,True,0.09173821445918126,0.9082617855408187
579780,90966,False,False,0.6198005389797279,0.3801994610202719
547958,84412,True,False,0.6427541667570968,0.3572458332429031
349470,53404,True,True,0.2541648263749073,0.7458351736250927
91596,14330,True,True,0.3144699764802515,0.6855300235197483
418741,33585,True,True,0.0789566597732895,0.9210433402267105
529076,97554,True,True,0.2515301339928009,0.7484698660071989
286032,36842,True,True,0.0664260373131717,0.9335739626868282
253372,32956,True,True,0.21487731191478618,0.7851226880852138
136562,18828,True,True,0.18358531876452522,0.8164146812354748
491736,51434,True,True,0.2518130240145254,0.7481869759854746
527399,52813,True,True,0.07775187753139749,0.9222481224686025
471758,60850,True,True,0.0900975383732044,0.9099024616267954
508916,59908,True,True,0.20916192060221525,0.7908380793977845
132752,18182,True,True,0.16761665869886191,0.8323833413011382
521436,61564,True,True,0.30231859423187313,0.6976814057681269
1011297,138519,False,False,0.5564122784531861,0.443587721546814
1093748,148002,False,False,0.5676721463329545,0.4323278536670455
1174567,155313,False,False,0.5718677777839256,0.4281322222160746
1091994,147800,False,False,0.5619127571481597,0.43808724285184025
1171255,155597,False,False,0.5607262170869248,0.43927378291307523
1097078,148316,True,True,0.13578016124585013,0.86421983875415
186374,22422,True,True,0.20335855154065618,0.7966414484593437
165634,20078,False,True,0.22451820917746215,0.7754817908225379
521482,61124,True,True,0.2989724168299077,0.7010275831700923
500396,56912,True,True,0.20110179016432508,0.7988982098356748
523444,62080,True,True,0.21650429332592963,0.7834957066740702
243876,30398,True,True,0.19944019998323848,0.8005598000167613
1180013,156409,True,False,0.6568690530769581,0.3431309469230419
1180651,156975,False,False,0.6805445931012599,0.31945540689874014
1161321,151049,True,False,0.6189511682213958,0.38104883177860427
132922,16632,False,True,0.20892731974360806,0.7910726802563919
369608,37778,True,True,0.15107594072753952,0.8489240592724605
