max_vertex_degree,min_vertex_degree,y_train,y_pred,prob_class_0,prob_class_1
49102,8908,False,False,0.9644275023657759,0.03557249763422405
17934,3906,False,False,0.9952554961051308,0.004744503894869238
21502,5474,False,False,0.9724590926096666,0.027540907390333394
6824,1800,False,False,0.9644277794558287,0.035572220544171224
80,48,True,True,0.032204207332531834,0.9677957926674682
919,529,True,True,0.0322507635396691,0.9677492364603311
5264,2224,True,True,0.03223063127259171,0.9677693687274082
2866,1354,True,True,0.032207241617724244,0.9677927583822756
37357,10681,True,True,0.18958577118887737,0.8104142288111227
26089,8041,True,True,0.0096293391473623,0.9903706608526377
5264,2224,False,False,0.9644373524929809,0.035562647507019124
5264,2224,False,False,0.9644342481909346,0.035565751809065585
34918,7596,False,False,0.9837542442356693,0.01624575576433064
5264,2224,True,True,0.03220483148298431,0.9677951685170159
1929,819,False,False,0.9644916985877613,0.03550830141223869
1929,811,False,False,0.9644333002341141,0.03556669976588585
7357,2251,True,True,0.03222857852857989,0.9677714214714201
106854,24442,False,False,0.9997675477677025,0.000232452232297605
911,521,False,False,0.9795094826559154,0.020490517344084514
1140,596,False,False,0.9644868763994193,0.035513123600580544
731,409,False,False,0.9787006925697262,0.021299307430273667
14188,4946,True,True,0.004730764865824764,0.9952692351341752
31350,9304,True,True,0.04719701634526198,0.9528029836547379
14188,4948,True,True,0.004403508418726757,0.9955964915812732
31352,9304,False,True,0.0868674670572419,0.9131325329427582
17573,5869,True,True,0.005484511370786624,0.9945154886292134
81324,19726,False,False,0.9971062763226993,0.002893723677300774
17220,3810,False,False,0.9644315821326775,0.035568417867322434
11646,3334,False,False,0.9643859287317186,0.035614071268281366
16011,4257,False,False,0.9644442277252668,0.03555577227473312
76115,14107,False,False,0.986239120682928,0.013760879317072114
21454,5434,False,False,0.9644731757909183,0.03552682420908183
51953,13871,False,False,0.9644633770971633,0.035536622902836684
1970,644,False,False,0.9644332775632165,0.035566722436783306
45832,8210,False,False,0.9644370231770957,0.03556297682290422
11646,3334,False,False,0.9727106011403701,0.027289398859629957
7305,2251,True,True,0.03222732178153555,0.9677726782184642
5264,2224,True,True,0.029675784746698006,0.970324215253302
5264,2224,True,True,0.03218810870543116,0.9678118912945689
5264,2224,True,True,0.032223822736851995,0.9677761772631481
5264,2224,True,True,0.03218618706205956,0.9678138129379403
5264,2224,True,True,0.032206043704182265,0.9677939562958177
2992,924,False,False,0.9643856896805693,0.03561431031943064
5654,1696,False,False,0.9644370123192869,0.03556298768071321
3620,1056,False,False,0.9877881019761712,0.012211898023828719
13608,3496,True,True,0.032199349906257765,0.967800650093742
13506,2854,False,False,0.9918805647584209,0.008119435241579192
106848,24434,False,False,0.9653049048338059,0.034695095166194
34732,7562,False,False,0.9851203381045756,0.014879661895424374
17440,3872,False,False,0.9982637133629314,0.0017362866370685295
13314,3108,False,False,0.9829550581277694,0.01704494187223063
25496,5892,False,False,0.9747662860845719,0.02523371391542806
19446,4304,False,False,0.9790080333067653,0.0209919666932346
106820,24426,False,False,0.9661232440043003,0.033876755995699726
121659,27057,False,False,0.9650717438220399,0.034928256177960124
121655,27051,False,False,0.9648026887753037,0.035197311224696395
121657,27055,False,False,0.9644291672289876,0.03557083277101236
67245,13037,False,False,0.9933774282552144,0.006622571744785647
121629,27051,False,False,0.9650638033202913,0.034936196679708674
175374,36002,False,False,0.9991981874833414,0.0008018125166585229
175322,35994,False,False,0.9991703236060536,0.000829676393946257
175368,35996,False,False,0.9991698680992064,0.0008301319007935463
121633,27051,False,False,0.9644395192416583,0.035560480758341756
174262,35668,False,False,0.9989659752384955,0.0010340247615045948
151840,29072,False,False,0.9991003683416473,0.000899631658352794
121615,27047,False,False,0.9643893744467325,0.03561062555326753
58036,9920,False,False,0.9697352370892776,0.030264762910722366
153172,25358,False,False,0.9942967834346532,0.005703216565346787
121663,27059,False,False,0.999799100981815,0.0002008990181850795
121635,27025,False,False,0.9996819422492327,0.0003180577507671604
121655,27057,False,False,0.9996834668499992,0.00031653315000072416
121665,27057,False,False,0.9996330669404845,0.0003669330595154741
121665,27059,False,False,0.9996609250188547,0.00033907498114539196
155823,32827,False,False,0.9989995399064285,0.0010004600935713491
125039,19287,False,False,0.9721956092516546,0.027804390748345457
114932,17068,False,False,0.9692948296517279,0.030705170348272127
48176,8530,False,False,0.9650729539976797,0.03492704600232034
236798,33674,False,False,0.966160470645007,0.033839529354993
37188,7506,False,False,0.9960802092733398,0.00391979072666008
85232,13790,False,False,0.9644512240497852,0.03554877595021487
71482,13850,False,False,0.9906241343884138,0.00937586561158638
219928,42934,False,False,0.9962540829478659,0.0037459170521341443
219896,42886,False,False,0.9963637387048394,0.003636261295160443
219932,42940,False,False,0.9963225201401005,0.0036774798598995045
302015,54941,False,False,0.9849493872197721,0.01505061278022796
122167,21039,False,False,0.9654916629358071,0.03450833706419282
84824,11998,False,False,0.9647700189045234,0.03522998109547654
201090,38032,False,False,0.9959337040630735,0.004066295936926544
167932,29908,False,False,0.9818987248704439,0.018101275129556036
530059,84539,False,False,0.9644385573910426,0.03556144260895747
485822,79268,False,False,0.9657660385142032,0.034233961485796764
484396,79032,False,False,0.9657655881695214,0.034234411830478394
532615,85245,False,False,0.9669933375204063,0.033006662479593614
405126,68986,False,False,0.9710359236139041,0.028964076386095845
88154,13732,False,False,0.9718494032560413,0.02815059674395858
202346,28910,False,False,0.9704875533076602,0.029512446692339774
110981,15301,False,False,0.9644048998317672,0.03559510016823266
532333,85145,False,False,0.9664724321519894,0.033527567848010635
532619,85231,False,False,0.9666260721113165,0.0333739278886835
532645,85243,False,False,0.9666090120705056,0.03339098792949426
532667,85259,False,False,0.9666545930815786,0.03334540691842137
104300,18356,False,False,0.9643954291402916,0.035604570859708466
104312,18364,False,False,0.9664348289200109,0.0335651710799891
252653,34537,False,False,0.9644689542514306,0.03553104574856933
196386,27630,False,False,0.9783067108856931,0.02169328911430689
146298,19698,False,False,0.9644420108937652,0.0355579891062349
579780,90966,False,False,0.9643782038068625,0.03562179619313746
547958,84412,False,False,0.9648065647820885,0.03519343521791156
349470,53404,False,False,0.9669027180738637,0.03309728192613623
91596,14330,False,False,0.9676440588945291,0.032355941105470874
418741,33585,False,False,0.9644374810384583,0.0355625189615418
529076,97554,False,False,0.964446926393297,0.035553073606702984
286032,36842,False,False,0.964453332317223,0.03554666768277699
253372,32956,False,False,0.9666135403703878,0.03338645962961227
136562,18828,False,False,0.9672196723820873,0.03278032761791267
491736,51434,False,False,0.9680894344772444,0.031910565522755584
527399,52813,False,False,0.964432959046337,0.03556704095366295
471758,60850,False,False,0.9648890746606962,0.035110925339303774
508916,59908,False,False,0.9700816358052317,0.029918364194768267
132752,18182,False,False,0.9672497058607569,0.0327502941392431
521436,61564,False,False,0.9644584959818392,0.03554150401816081
