max_vertex_degree,min_vertex_degree,Y_train,Y_predicted,prob_class_0,prob_class_1
25,9,False,False,0.997313717384692,0.0026862826153079764
7,5,False,False,0.9977496076539968,0.0022503923460030785
7305,2251,False,False,0.9959723996733765,0.004027600326623682
958474,83824,False,False,0.9943501068804571,0.005649893119542997
196386,27630,False,False,0.997177110435668,0.002822889564331835
25,9,False,False,0.997242911479321,0.0027570885206791014
482802,55964,False,False,0.9921841779478913,0.00781582205210893
5264,2224,False,False,0.9957291505552841,0.004270849444715842
25,9,False,False,0.9964353548839625,0.00356464511603738
5264,2224,False,True,0.4924417864706482,0.5075582135293518
3452280,240080,False,False,0.9960456303155271,0.003954369684473014
76115,14107,False,False,0.9974721232624255,0.002527876737574504
25,9,False,False,0.9972768600829626,0.0027231399170373257
51953,13871,False,False,0.9951995098208826,0.0048004901791172845
3463664,240756,False,False,0.995344629329887,0.004655370670112867
2102710,154334,False,False,0.9926560127700218,0.007343987229978335
121615,27047,False,True,0.5501417431460434,0.44985825685395675
2381479,186863,False,False,0.980848674293184,0.01915132570681588
2907171,314251,False,False,0.9317564410230623,0.06824355897693772
7,5,False,False,0.9962389313331562,0.003761068666843805
7,5,False,False,0.9967812362670068,0.0032187637329932225
25,9,False,False,0.9900435534176223,0.00995644658237763
121655,27057,False,False,0.9948651505575826,0.00513484944241747
1104160,94868,False,False,0.9965132722586721,0.0034867277413279624
236798,33674,False,False,0.9869748577735118,0.013025142226488137
25,9,False,False,0.9974128782990578,0.0025871217009421146
106854,24442,False,False,0.9943694201519129,0.0056305798480872
500396,56912,False,False,0.9968346312146936,0.0031653687853062393
3633496,258654,False,False,0.9882838225359817,0.011716177464018238
919,529,False,False,0.9968236691932975,0.0031763308067024355
165634,20078,False,False,0.996816579478381,0.003183420521619099
25,9,False,False,0.994830075082035,0.005169924917964908
202346,28910,False,False,0.9951548732132787,0.004845126786721355
7,5,False,False,0.997146813274729,0.0028531867252710014
1888346,168520,False,False,0.9969482453634598,0.003051754636540149
2623197,187103,False,False,0.996812282533601,0.0031877174663989963
243876,30398,False,False,0.9962663275297013,0.00373367247029865
25,9,False,False,0.9949240435073065,0.005075956492693653
151840,29072,False,False,0.9924376291687091,0.007562370831290934
25,9,False,False,0.9898593689874996,0.010140631012500378
7,5,False,False,0.9971913881739476,0.002808611826052392
121655,27051,False,False,0.9613877062390674,0.0386122937609325
1970,644,False,False,0.9975264837320788,0.002473516267921254
567506,52412,False,False,0.9964286041002427,0.003571395899757263
302015,54941,False,False,0.993686487728602,0.0063135122713979626
25,9,False,False,0.9925169409136655,0.007483059086334395
25,9,False,False,0.9966133968777269,0.003386603122273142
17440,3872,False,False,0.9972560345077232,0.0027439654922768093
5264,2224,False,False,0.976506017606347,0.023493982393652864
2866,1354,False,False,0.9968718658012429,0.003128134198757135
491736,51434,False,False,0.9965373092233394,0.0034626907766605332
25,9,False,False,0.9946572284215629,0.005342771578437058
6824,1800,False,False,0.9967217126391711,0.0032782873608288364
37357,10681,False,False,0.9958725591053559,0.004127440894644034
25,9,False,False,0.9973649751103507,0.002635024889649202
26089,8041,False,False,0.9962659360164927,0.003734063983507261
3077846,328252,True,True,0.5658426677049619,0.434157332295038
155823,32827,False,False,0.9954508843631226,0.0045491156368774495
5123739,285013,False,False,0.9632640709690207,0.036735929030979324
1305622,126394,False,False,0.995878686826124,0.004121313173875811
125039,19287,False,False,0.9795146308004499,0.020485369199550116
1893060,170132,False,False,0.99747884836733,0.002521151632669843
976149,75637,False,False,0.9795775742873734,0.020422425712626625
132922,16632,False,False,0.9964302190219059,0.003569780978094112
121663,27059,False,False,0.9943142944137446,0.005685705586255365
508916,59908,False,False,0.9968262161952833,0.003173783804716614
136562,18828,False,False,0.9969066184780078,0.0030933815219921753
5918863,303289,False,False,0.9882181105391641,0.011781889460835825
521436,61564,False,False,0.9954794286530981,0.004520571346901737
523444,62080,False,False,0.9966451229766362,0.003354877023363829
121665,27057,False,False,0.9948498378545276,0.005150162145472478
1140,596,False,False,0.9973201038089405,0.0026798961910594324
88154,13732,False,False,0.9971910988931422,0.002808901106857688
253372,32956,False,False,0.9964361163623159,0.0035638836376841866
25,9,False,False,0.9928905486007211,0.007109451399278933
5264,2224,True,True,0.5660483906631435,0.4339516093368565
153172,25358,False,False,0.9976143422513611,0.0023856577486387827
2992,924,False,False,0.9946333914106664,0.005366608589333547
132752,18182,False,False,0.9968366733353924,0.003163326664607669
731,409,False,False,0.996944028247509,0.003055971752491012
25,9,False,False,0.9896622967911641,0.010337703208835916
80,48,False,False,0.9968110381103668,0.003188961889633184
948168,82324,False,False,0.9946508404151442,0.005349159584855867
5264,2224,False,False,0.9746278867249222,0.02537211327507779
1822408,157754,False,False,0.9971379808037382,0.002862019196261712
7479142,616494,False,False,0.9980636048854714,0.00193639511452869
121635,27025,False,False,0.9948631860962376,0.005136813903762529
25,9,False,False,0.9931921498173834,0.006807850182616771
25,9,False,False,0.9963761185867106,0.0036238814132894155
13608,3496,False,False,0.9968359063024845,0.0031640936975156197
25,9,False,False,0.9930661456831124,0.006933854316887552
6976718,541500,False,False,0.9980826003338485,0.001917399666151343
1929,811,False,False,0.9901089948363186,0.009891005163681365
7,5,False,False,0.9916620274163559,0.008337972583644195
1097078,148316,False,False,0.9972123886293176,0.002787611370682247
11646,3334,False,False,0.9969451241583626,0.003054875841637369
911,521,False,False,0.9970965888983719,0.0029034111016280673
121657,27055,False,False,0.9611730593795964,0.03882694062040354
5265899,302143,False,False,0.9841611863654695,0.0158388136345305
25,9,False,False,0.9947295273842482,0.005270472615751903
25,9,False,False,0.9929313208340466,0.007068679165953542
201090,38032,False,False,0.991722245265,0.008277754735000014
21454,5434,False,False,0.9829601188420054,0.017039881157994652
110981,15301,False,False,0.9938688578114468,0.006131142188553258
7,5,False,False,0.9974417008981376,0.0025582991018624646
