max_vertex_degree,min_vertex_degree,Y_train,Y_predicted,prob_class_0,prob_class_1
21502,5474,True,True,0.3338558125497554,0.6661441874502443
6824,1800,True,True,0.3482388494434513,0.6517611505565486
80,48,False,False,0.4509935281540361,0.549006471845964
919,529,False,False,0.5193328044571652,0.48066719554283455
5264,2224,False,False,0.4509861799412976,0.5490138200587025
2866,1354,False,False,0.4555850674941578,0.5444149325058424
37357,10681,True,False,0.4119738271605085,0.5880261728394915
26089,8041,True,False,0.41896398486231584,0.5810360151376841
5264,2224,False,False,0.6123152128002693,0.38768478719973054
5264,2224,False,False,0.9377143922524943,0.06228560774750577
34918,7596,True,True,0.3539286865145065,0.6460713134854933
5264,2224,False,False,0.9587832005320568,0.04121679946794328
1929,819,True,True,0.3551489291881578,0.6448510708118422
1929,811,False,False,0.8149233315787743,0.18507666842122553
106854,24442,True,True,0.38495843464079027,0.6150415653592096
911,521,False,False,0.45604924993232954,0.5439507500676707
1140,596,False,False,0.45098972396859965,0.5490102760314004
731,409,False,False,0.45288343277775095,0.547116567222249
14188,4946,False,False,0.42810221454873904,0.5718977854512611
31350,9304,False,False,0.41413470157454385,0.5858652984254562
14188,4948,False,False,0.4276981124128032,0.5723018875871968
31352,9304,False,False,0.413405634853481,0.586594365146519
17573,5869,True,False,0.42218049071685054,0.5778195092831494
81324,19726,False,True,0.3909433381375051,0.6090566618624949
11646,3334,True,True,0.35653711316380754,0.6434628868361925
16011,4257,True,True,0.32357321405992195,0.6764267859400782
76115,14107,True,True,0.3604124121725483,0.6395875878274516
21454,5434,True,True,0.332776895404992,0.667223104595008
51953,13871,False,False,0.4043497351777168,0.5956502648222831
11646,3334,True,True,0.3598610941568443,0.6401389058431557
7305,2251,True,True,0.3551566398970925,0.6448433601029074
5264,2224,True,True,0.2922616953432971,0.7077383046567032
5264,2224,False,False,0.7181884441305014,0.2818115558694987
5264,2224,True,True,0.28172368095381484,0.7182763190461853
5264,2224,True,True,0.2979054969778613,0.7020945030221385
5264,2224,False,False,0.9969560922547666,0.0030439077452334485
3620,1056,False,True,0.3615602858280797,0.6384397141719201
13608,3496,True,True,0.35514964803361704,0.6448503519663827
106848,24434,True,True,0.3551459961271514,0.6448540038728487
34732,7562,True,True,0.36045796301317756,0.6395420369868225
17440,3872,True,True,0.36004911142389145,0.6399508885761085
25496,5892,False,True,0.3670867380155917,0.6329132619844082
106820,24426,False,False,0.4710561073602082,0.5289438926397916
121659,27057,True,True,0.3550821248484838,0.6449178751515163
121655,27051,True,True,0.3552123461911389,0.6447876538088613
121657,27055,False,True,0.3552121626025503,0.6447878373974497
121629,27051,False,False,0.45098073516294246,0.5490192648370574
175374,36002,True,True,0.3723364493385929,0.6276635506614072
175368,35996,False,True,0.3722822887016378,0.6277177112983621
121633,27051,False,False,0.475984756497697,0.5240152435023031
174262,35668,False,True,0.3713928981337773,0.6286071018662228
121615,27047,False,False,0.4617605886035173,0.5382394113964826
58036,9920,True,True,0.34404589115506723,0.6559541088449328
153172,25358,True,True,0.35514803429531117,0.6448519657046888
121663,27059,True,True,0.3820044791286712,0.6179955208713289
