max_vertex_degree,min_vertex_degree,Y_train,Y_predicted,prob_class_0,prob_class_1
1822408,157754,False,False,0.8827907645569207,0.11720923544307932
202346,28910,True,False,0.4565111225842612,0.5434888774157388
153172,25358,True,True,0.12977639118893608,0.8702236088110641
521482,61124,False,False,0.9382966556426445,0.06170334435735536
151840,29072,True,True,0.07422293225322996,0.9257770677467698
5264,2224,True,True,0.13875351808830375,0.8612464819116963
236798,33674,True,True,0.010448275498002573,0.9895517245019975
302015,54941,True,True,0.09178927855809144,0.9082107214419085
17440,3872,True,True,0.11550575289762828,0.8844942471023718
5264,2224,True,True,0.0026414709479035824,0.9973585290520967
3456012,240906,False,False,0.732748626301174,0.2672513736988258
2906467,314073,False,False,0.7440165186044687,0.25598348139553134
121665,27057,True,True,0.0683311343560213,0.9316688656439785
76115,14107,True,True,0.12426597388880174,0.8757340261111984
491736,51434,False,False,0.8747239547433492,0.12527604525665081
88154,13732,True,True,0.1387503307033252,0.8612496692966749
2623197,187103,True,True,0.10981415486508735,0.8901858451349126
6824,1800,True,True,0.13873611552745677,0.8612638844725433
37357,10681,True,True,0.045856885018754255,0.9541431149812459
5264,2224,True,True,0.016780838758668284,0.9832191612413319
7305,2251,True,True,0.10041865151356566,0.8995813484864343
253372,32956,False,False,0.8602092031854731,0.13979079681452666
5123739,285013,False,False,0.8540928267945712,0.14590717320542892
155823,32827,True,True,0.0782379279179797,0.9217620720820202
125039,19287,True,True,0.005777478100311905,0.9942225218996883
527399,52813,True,True,0.25123803684248797,0.748761963157512
521436,61564,False,False,0.9384617638019095,0.061538236198090415
7479142,616494,False,False,0.7327083432707627,0.26729165672923705
2102710,154334,False,False,0.9912309899480365,0.008769010051963604
3633496,258654,False,False,0.9703147658772193,0.029685234122780645
132752,18182,False,False,0.688801542545364,0.311198457454636
121663,27059,True,True,0.05950416404897255,0.9404958359510276
523444,62080,False,False,0.8131770546673864,0.1868229453326136
3077846,328252,False,False,0.7327529440759273,0.2672470559240728
5265899,302143,False,False,0.7327101586185933,0.2672898413814065
2866,1354,True,True,0.03484854056361453,0.9651514594363853
500396,56912,False,False,0.7407853129828916,0.2592146870171084
919,529,True,True,0.013622982421161198,0.9863770175788389
5264,2224,True,True,0.12495003342033827,0.8750499665796618
2992,924,True,True,0.1333372258068028,0.8666627741931971
121615,27047,True,True,0.003166835437176062,0.9968331645628241
