max_vertex_degree,min_vertex_degree,Y_train,Y_predicted,prob_class_0,prob_class_1
25,9,False,False,0.9588954193472672,0.04110458065273287
7,5,False,True,0.16933014589580037,0.8306698541041997
7305,2251,False,False,0.9341706140449897,0.06582938595501019
958474,83824,False,False,0.9341950147613571,0.06580498523864292
196386,27630,True,True,0.15924273036104525,0.8407572696389548
25,9,False,False,0.9761436052031388,0.023856394796861236
482802,55964,False,False,0.9341267136551746,0.06587328634482513
5264,2224,True,True,0.15942390110139837,0.8405760988986015
25,9,False,False,0.9898762022246649,0.010123797775334979
5264,2224,True,True,0.15915502049545358,0.8408449795045466
3452280,240080,False,False,0.9341797714862924,0.06582022851370758
76115,14107,False,False,0.9775403036115587,0.022459696388441204
25,9,False,False,0.9582546774827296,0.041745322517270284
51953,13871,False,False,0.9631801109541689,0.03681988904583123
3463664,240756,False,False,0.9394142807515103,0.06058571924848971
2102710,154334,False,False,0.9341893605244356,0.06581063947556427
121615,27047,True,True,0.15935127517235143,0.8406487248276486
2381479,186863,False,False,0.9341977032278201,0.06580229677217975
2907171,314251,False,False,0.9341812280836067,0.06581877191639342
7,5,False,False,0.9714839024847541,0.028516097515245826
7,5,False,False,0.9943445318649385,0.005655468135061498
25,9,False,False,0.9345175276659502,0.06548247233404982
121655,27057,False,False,0.9445849207078423,0.055415079292157755
1104160,94868,False,False,0.9341822928646645,0.06581770713533536
236798,33674,False,False,0.9341465727191379,0.06585342728086217
25,9,False,False,0.9579033639984013,0.04209663600159868
106854,24442,False,False,0.9442622826411458,0.05573771735885425
500396,56912,False,False,0.9435366442772203,0.056463355722779676
3633496,258654,False,False,0.9341557447319206,0.06584425526807937
919,529,False,True,0.1267897396796799,0.8732102603203201
165634,20078,False,False,0.9615072136634889,0.03849278633651112
25,9,False,False,0.9347169064697084,0.06528309353029167
202346,28910,False,False,0.9659094052836418,0.03409059471635817
7,5,False,False,0.9924789015970806,0.007521098402919481
1888346,168520,False,False,0.9342059015704147,0.06579409842958546
2623197,187103,True,True,0.15929705301716887,0.8407029469828311
243876,30398,False,False,0.9587771712410258,0.04122282875897419
25,9,False,False,0.9348411182631775,0.06515888173682248
151840,29072,False,False,0.9341551991892818,0.06584480081071817
25,9,False,False,0.9342070921829569,0.06579290781704307
7,5,False,False,0.9926822228619246,0.007317777138075417
121655,27051,False,False,0.9342802510530838,0.06571974894691616
1970,644,True,True,0.06556325855187582,0.934436741448124
567506,52412,False,False,0.934169206443667,0.06583079355633321
302015,54941,False,False,0.9375950896448688,0.062404910355131266
25,9,False,False,0.9347318857457996,0.06526811425420052
25,9,False,False,0.9903709020400507,0.00962909795994921
17440,3872,False,False,0.9922985377969363,0.0077014622030636744
5264,2224,False,False,0.934216931871823,0.06578306812817698
2866,1354,True,True,0.15486773038002363,0.8451322696199762
491736,51434,False,False,0.9540463192080171,0.04595368079198286
25,9,False,False,0.9345902757307912,0.06540972426920871
6824,1800,False,True,0.4206145368206887,0.5793854631793113
37357,10681,False,False,0.9712087546387282,0.028791245361271825
25,9,False,False,0.9561650467120705,0.04383495328792956
26089,8041,False,False,0.9602683411395131,0.03973165886048689
3077846,328252,True,True,0.1593047650037375,0.8406952349962624
155823,32827,False,False,0.9381394321472671,0.061860567852732966
5123739,285013,False,False,0.9341258883497788,0.06587411165022088
1305622,126394,False,False,0.934108530758111,0.06589146924188885
125039,19287,False,False,0.9388034426316801,0.06119655736831979
1893060,170132,False,False,0.9358651251414531,0.06413487485854696
976149,75637,False,False,0.9341837034001216,0.06581629659987834
132922,16632,False,False,0.9669510310725259,0.033048968927474186
121663,27059,False,False,0.9412536802110997,0.05874631978890021
508916,59908,False,False,0.9457131779180862,0.054286822081913814
136562,18828,False,False,0.9516330712975433,0.048366928702456756
5918863,303289,False,False,0.9341498184322119,0.06585018156778821
521436,61564,False,False,0.9341363140708543,0.06586368592914554
523444,62080,False,False,0.952991873585706,0.047008126414293964
121665,27057,False,False,0.9445971725345785,0.05540282746542139
1140,596,True,True,0.15930433668038999,0.84069566331961
88154,13732,False,False,0.9341649083280102,0.06583509167199002
253372,32956,False,False,0.9627440877945891,0.03725591220541087
25,9,False,False,0.9346980283552802,0.06530197164472018
5264,2224,True,True,0.15915501690255746,0.8408449830974425
153172,25358,False,False,0.9341587619493807,0.06584123805061914
2992,924,True,True,0.15940333181235436,0.8405966681876456
132752,18182,False,False,0.9341900156926822,0.0658099843073177
731,409,True,True,0.12638062510292233,0.8736193748970775
25,9,False,False,0.9342203238769049,0.06577967612309511
80,48,True,True,0.15931206379345583,0.840687936206544
948168,82324,False,False,0.9341791997674481,0.06582080023255193
5264,2224,False,False,0.9417883796093599,0.05821162039064017
1822408,157754,False,False,0.9401162852157681,0.05988371478423183
7479142,616494,False,False,0.9342393990267472,0.0657606009732526
121635,27025,False,False,0.9439881396306,0.05601186036939998
25,9,False,False,0.9344643394532305,0.06553566054676958
25,9,False,False,0.9822239645154918,0.017776035484508252
13608,3496,True,True,0.15930694353528418,0.8406930564647158
25,9,False,False,0.9341334582896692,0.06586654171033066
6976718,541500,False,False,0.9342394028216663,0.06576059717833363
1929,811,False,False,0.9341959287243385,0.06580407127566139
7,5,False,False,0.9341810543915958,0.06581894560840432
1097078,148316,False,False,0.9342112123014387,0.06578878769856138
11646,3334,False,False,0.9801936728115432,0.01980632718845665
