max_vertex_degree,min_vertex_degree,Y_train,Y_predicted,prob_class_0,prob_class_1
25,9,True,True,0.4353724981352846,0.5646275018647153
7,5,True,True,0.24546896685815126,0.7545310331418487
7305,2251,True,True,0.33347743769750837,0.6665225623024916
958474,83824,False,False,0.5427085955510903,0.45729140444890976
196386,27630,True,True,0.44180534634732765,0.5581946536526724
25,9,True,True,0.44887133367232096,0.5511286663276791
482802,55964,False,False,0.5427064024345943,0.45729359756540566
5264,2224,True,True,0.18642551145458683,0.8135744885454133
25,9,False,False,0.5186836895071184,0.48131631049288165
5264,2224,True,True,0.3937585468042835,0.6062414531957164
3452280,240080,False,False,0.6194361328464905,0.3805638671535096
76115,14107,False,False,0.5,0.5
25,9,True,True,0.4169041251145819,0.5830958748854181
51953,13871,True,True,0.4694112701526497,0.5305887298473504
3463664,240756,False,False,0.6643322896598841,0.335667710340116
2102710,154334,False,False,0.8535278786835905,0.14647212131640952
121615,27047,True,True,0.22184939274284463,0.7781506072571556
2381479,186863,True,True,0.0908347385199075,0.9091652614800925
2907171,314251,False,False,0.9956802827301147,0.004319717269885309
7,5,True,True,0.42966063594732284,0.5703393640526773
7,5,True,True,0.39623871773495484,0.6037612822650451
25,9,True,True,0.4037475905267876,0.5962524094732126
121655,27057,False,False,0.5597137170827351,0.4402862829172649
1104160,94868,False,False,0.6611290849726513,0.3388709150273487
236798,33674,False,False,0.5705741058727907,0.4294258941272093
25,9,True,True,0.37426671250786997,0.6257332874921302
106854,24442,False,False,0.5346867881579429,0.4653132118420573
500396,56912,False,False,0.5427057048519422,0.4572942951480576
3633496,258654,False,False,0.9252405767311077,0.07475942326889227
919,529,True,True,0.11365351957549429,0.8863464804245056
165634,20078,False,False,0.547166881908329,0.452833118091671
25,9,True,True,0.4430277722947272,0.556972227705273
202346,28910,True,False,0.517771050242109,0.48222894975789127
7,5,True,True,0.351942007103254,0.648057992896746
1888346,168520,False,False,0.7822655994718681,0.21773440052813162
2623197,187103,True,True,0.3563045902113071,0.643695409788693
243876,30398,False,False,0.5548758568381083,0.4451241431618916
25,9,False,True,0.4764406148105084,0.5235593851894915
151840,29072,True,False,0.5346903797536815,0.46530962024631844
25,9,True,True,0.3539535197747433,0.6460464802252568
7,5,True,True,0.37194546863721334,0.6280545313627867
121655,27051,True,True,0.4265027667880389,0.5734972332119611
1970,644,True,True,0.16473888646823973,0.83526111353176
567506,52412,True,True,0.4382967194451468,0.5617032805548531
302015,54941,False,False,0.6070851050777324,0.39291489492226767
25,9,False,False,0.5427381322268092,0.4572618677731907
25,9,False,True,0.46317685689598265,0.5368231431040172
17440,3872,False,False,0.5427052624474068,0.45729473755259326
5264,2224,True,True,0.1667680975677559,0.8332319024322443
2866,1354,True,True,0.1808847792094508,0.8191152207905493
491736,51434,False,False,0.5615142868965994,0.4384857131034005
25,9,False,False,0.557008406917482,0.4429915930825181
6824,1800,True,True,0.3076157958532319,0.6923842041467679
37357,10681,True,True,0.45091189973297674,0.5490881002670231
25,9,True,True,0.35229102210673213,0.6477089778932678
26089,8041,True,True,0.4204780627241305,0.5795219372758695
3077846,328252,True,True,0.22038119732965558,0.7796188026703443
155823,32827,False,False,0.5936775283898402,0.40632247161015966
5123739,285013,False,False,0.9947707502631674,0.0052292497368325325
1305622,126394,False,False,0.794019362140523,0.20598063785947693
125039,19287,False,False,0.5278598371492035,0.4721401628507967
1893060,170132,False,False,0.6649796374560664,0.33502036254393364
976149,75637,True,True,0.25139962491624657,0.7486003750837534
132922,16632,False,False,0.5496328460021173,0.45036715399788274
121663,27059,False,False,0.5427104275140577,0.4572895724859422
508916,59908,False,False,0.5446347877488821,0.4553652122511181
136562,18828,False,False,0.5427103406339657,0.4572896593660342
5918863,303289,False,False,0.9814289745796799,0.01857102542032023
521436,61564,False,False,0.5704066300169003,0.42959336998309966
523444,62080,False,False,0.5470777210383815,0.4529222789616184
121665,27057,False,False,0.5596406742011175,0.4403593257988824
1140,596,True,True,0.1468984584726897,0.8531015415273102
88154,13732,False,False,0.6203542981930603,0.3796457018069396
253372,32956,False,False,0.5573185475957985,0.4426814524042015
