max_vertex_degree,min_vertex_degree,Y_train,Y_predicted,prob_class_0,prob_class_1
25,9,True,True,0.06914930912177257,0.9308506908782276
7,5,True,True,0.0673850960638181,0.9326149039361817
7305,2251,True,True,0.058949614995505946,0.941050385004494
958474,83824,True,True,0.10730931790806046,0.8926906820919396
196386,27630,True,True,0.09206417763107289,0.9079358223689272
25,9,True,True,0.0716314234626328,0.928368576537367
482802,55964,True,True,0.10723725157897007,0.8927627484210301
5264,2224,True,True,0.059101206584452205,0.9408987934155477
25,9,True,True,0.10920430728467913,0.8907956927153209
5264,2224,False,False,0.2765871463622811,0.7234128536377189
3452280,240080,True,True,0.08899752745663987,0.9110024725433601
76115,14107,True,True,0.06150230678337391,0.9384976932166261
25,9,True,True,0.068662383297991,0.9313376167020089
51953,13871,True,True,0.061637399421167735,0.9383626005788323
3463664,240756,True,True,0.08850119912480982,0.9114988008751904
2102710,154334,False,True,0.18133511445911105,0.818664885540889
121615,27047,True,True,0.13325502617034196,0.866744973829658
2381479,186863,True,True,0.11099752586107879,0.889002474138921
2907171,314251,False,True,0.1866769328472165,0.8133230671527834
7,5,True,True,0.10680076497652037,0.8931992350234796
7,5,True,True,0.09750940730111192,0.9024905926988882
25,9,True,True,0.16809482987598462,0.8319051701240155
121655,27057,True,True,0.07435816469077175,0.9256418353092283
1104160,94868,False,False,0.47325129177998276,0.5267487082200171
236798,33674,True,True,0.08873789302108875,0.9112621069789112
25,9,True,True,0.06814567905911971,0.9318543209408804
106854,24442,True,True,0.07271520578880879,0.9272847942111911
500396,56912,True,True,0.05891450734821002,0.9410854926517899
3633496,258654,True,True,0.10273826206754667,0.8972617379324531
919,529,True,True,0.06015872437728157,0.9398412756227185
165634,20078,True,True,0.06016206428711703,0.9398379357128828
25,9,True,True,0.10608453504034136,0.8939154649596585
202346,28910,True,True,0.0676579944229375,0.9323420055770625
7,5,True,True,0.07606932841548915,0.9239306715845109
1888346,168520,False,False,0.46660240944049725,0.5333975905595029
2623197,187103,True,True,0.11338151866933627,0.8866184813306638
243876,30398,True,True,0.0610395494365945,0.9389604505634057
25,9,True,True,0.10640601789034754,0.8935939821096524
151840,29072,True,True,0.10290029128515715,0.8970997087148429
25,9,True,True,0.16726305828830923,0.8327369417116909
7,5,True,True,0.07618800128476948,0.9238119987152305
121655,27051,True,True,0.08551742447225656,0.9144825755277433
1970,644,True,True,0.05947458348457232,0.9405254165154274
567506,52412,True,True,0.1139454135591284,0.8860545864408715
302015,54941,True,True,0.11659973898031649,0.8834002610196837
25,9,False,True,0.18592051696765058,0.8140794830323496
25,9,False,True,0.10839550106341853,0.8916044989365814
17440,3872,True,True,0.06351040435479989,0.9364895956452001
5264,2224,True,True,0.08058421163043665,0.9194157883695633
2866,1354,True,True,0.05755289771752621,0.9424471022824737
491736,51434,True,True,0.06553196615336679,0.9344680338466331
25,9,True,True,0.10721506030794067,0.8927849396920593
6824,1800,True,True,0.06202306639297274,0.9379769336070273
37357,10681,True,True,0.05959804149228358,0.9404019585077165
25,9,True,True,0.06792090595931144,0.9320790940406888
26089,8041,True,True,0.05920635823039765,0.9407936417696023
3077846,328252,True,True,0.10628474461433449,0.8937152553856654
155823,32827,True,True,0.0835526411947858,0.9164473588052143
5123739,285013,True,True,0.10981731582039661,0.8901826841796033
1305622,126394,False,False,0.41124377028797604,0.5887562297120239
125039,19287,True,True,0.08149375693079396,0.918506243069206
1893060,170132,False,False,0.4699599218540038,0.5300400781459963
976149,75637,True,True,0.10870581421984009,0.8912941857801601
132922,16632,True,True,0.058914569397659704,0.9410854306023403
121663,27059,True,True,0.07627836261200734,0.9237216373879926
508916,59908,True,True,0.059252391936257344,0.9407476080637426
136562,18828,True,True,0.06265889719073899,0.937341102809261
5918863,303289,True,True,0.10570569419739329,0.8942943058026065
521436,61564,True,True,0.08250972255291955,0.9174902774470804
523444,62080,True,True,0.060125254785882876,0.9398747452141168
121665,27057,True,True,0.0746668981436768,0.925333101856323
1140,596,True,True,0.05924008872414545,0.9407599112758546
88154,13732,False,True,0.15370805310694052,0.8462919468930594
253372,32956,True,True,0.05953703436349141,0.9404629656365086
25,9,True,True,0.18348407015381374,0.8165159298461862
5264,2224,False,False,0.28349609342003157,0.7165039065799683
153172,25358,True,True,0.07330511947188058,0.9266948805281193
2992,924,True,True,0.07118068430174349,0.9288193156982566
132752,18182,True,True,0.06322239865430916,0.9367776013456905
731,409,True,True,0.060512793513466376,0.9394872064865334
25,9,True,True,0.16989096911904078,0.8301090308809592
80,48,True,True,0.07121725736708295,0.9287827426329168
948168,82324,True,True,0.11113547132406115,0.8888645286759388
5264,2224,True,True,0.08032024958311243,0.9196797504168877
1822408,157754,False,False,0.5221671819679815,0.47783281803201844
7479142,616494,True,True,0.10815309796115424,0.8918469020388458
121635,27025,True,True,0.07412818826333022,0.9258718117366697
25,9,True,True,0.17486966867658818,0.825130331323412
25,9,True,True,0.1128437409156389,0.887156259084361
13608,3496,True,True,0.06391685718393851,0.9360831428160615
25,9,True,True,0.17382297070837238,0.8261770292916276
6976718,541500,True,True,0.10815309220165892,0.8918469077983412
1929,811,True,True,0.07045515528147679,0.9295448447185231
7,5,True,True,0.13949781466414723,0.8605021853358529
1097078,148316,True,True,0.09840348525460703,0.901596514745393
11646,3334,True,True,0.05590759983270339,0.9440924001672967
911,521,True,True,0.06041573708341401,0.939584262916586
121657,27055,True,True,0.08553023771755294,0.9144697622824469
5265899,302143,True,True,0.10516134281105949,0.8948386571889405
25,9,True,True,0.10755165469034655,0.8924483453096534
