max_vertex_degree,min_vertex_degree,y_train,y_pred,prob_class_0,prob_class_1
688732,71474,False,False,0.978319826922856,0.0216801730771439
919,529,False,False,0.9782309674487161,0.02176903255128388
236798,33674,False,False,0.9783488926511149,0.02165110734888513
521482,61124,False,False,0.9783462520888437,0.021653747911156377
37188,7506,False,False,0.9783933163307841,0.02160668366921597
485822,79268,False,False,0.9782984277152255,0.021701572284774547
219932,42940,False,False,0.9782677940335575,0.021732205966442594
2623197,187103,False,False,0.9784620714468779,0.021537928553122105
5597621,377751,False,False,0.977812589526735,0.022187410473265085
2116278,181902,False,False,0.9784971748582459,0.021502825141754126
6381849,370003,False,False,0.9787721029958906,0.021227897004109306
5654,1696,False,False,0.9783367569885812,0.021663243011418795
3046824,318432,False,False,0.9790478862628785,0.020952113737121393
5599299,379629,False,False,0.9779589714716539,0.02204102852834608
579780,90966,False,False,0.9783040429816521,0.021695957018347842
302015,54941,False,False,0.9782628764872187,0.02173712351278126
2645499,196161,False,False,0.9784111293588706,0.021588870641129403
67245,13037,False,False,0.9784031190534022,0.02159688094659777
1598776,138360,False,False,0.978406814331174,0.021593185668825985
167932,29908,False,False,0.9783496327945379,0.02165036720546212
121663,27059,False,False,0.9782664327331773,0.021733567266822643
521436,61564,False,False,0.9783444599250412,0.02165554007495877
547958,84412,False,False,0.9783017330824877,0.021698266917512463
48176,8530,False,False,0.9783322009510346,0.02166779904896542
76115,14107,False,False,0.9784560830464697,0.021543916953530258
915612,79386,False,False,0.978537038122443,0.021462961877556884
2906467,314073,False,True,0.9735286077284271,0.02647139227157301
3651136,210658,False,False,0.978216615226738,0.021783384773262058
136562,18828,False,False,0.9784136196042695,0.021586380395730492
3077846,328252,True,True,0.971291646433995,0.028708353566005065
121629,27051,True,True,0.9712916682902522,0.028708331709747837
80,48,False,False,0.979713681281935,0.02028631871806491
5918863,303289,False,False,0.9796385610293353,0.020361438970664652
17573,5869,False,False,0.9783787734791718,0.021621226520828284
21454,5434,False,False,0.9781944036240349,0.021805596375965054
1140,596,False,False,0.9784745128350811,0.021525487164918762
685402,70218,False,False,0.9783432390433907,0.021656760956609206
5123739,285013,False,False,0.9792818498509088,0.020718150149091147
132922,16632,False,False,0.9784102995808358,0.021589700419164193
17220,3810,False,False,0.9784165315556802,0.021583468444319805
948168,82324,False,False,0.97839989030755,0.021600109692449847
121657,27055,False,False,0.9778821435268807,0.022117856473119337
2878543,308523,False,False,0.9789799519162554,0.021020048083744653
165634,20078,False,False,0.9784085214890635,0.02159147851093642
1104160,94868,False,False,0.9784095507591546,0.021590449240845352
5264,2224,False,False,0.9782655885049074,0.02173441149509262
106848,24434,False,False,0.9778851084427609,0.022114891557239193
1171255,155597,False,False,0.9784953594622293,0.021504640537770733
25496,5892,False,False,0.9782922825609764,0.021707717439023562
155823,32827,False,False,0.9782817807057895,0.021718219294210646
3150395,201749,False,False,0.9783591301706858,0.021640869829314145
2786242,211486,False,False,0.9784783384428946,0.02152166155710541
567506,52412,False,False,0.9783008219091427,0.021699178090857297
1174567,155313,False,False,0.9784943752799212,0.0215056247200788
2900879,311517,False,False,0.9789910289263166,0.02100897107368344
104312,18364,False,False,0.9783542655719667,0.021645734428033296
121655,27057,False,False,0.9782770192576056,0.021722980742394576
717766,68632,False,False,0.9784760893130192,0.021523910686980636
532645,85243,False,False,0.9783012214901993,0.021698778509800887
45832,8210,False,False,0.9784602196239613,0.021539780376038545
16011,4257,False,False,0.9772019833162007,0.022798016683799435
8812158,333080,False,False,0.9799674059028031,0.020032594097196963
34732,7562,False,False,0.9784205434598644,0.02157945654013568
17440,3872,False,False,0.9784251092869418,0.02157489071305807
7305,2251,False,False,0.9784883371462059,0.02151166285379413
58036,9920,False,False,0.9782426973729208,0.021757302627079186
