max_vertex_degree,min_vertex_degree,Y_train,Y_predicted,prob_class_0,prob_class_1
21502,5474,False,False,0.9825488606664482,0.017451139333551816
6824,1800,False,True,0.419173055090112,0.5808269449098881
80,48,True,True,0.015933782062921356,0.9840662179370784
919,529,False,False,0.9634203972048565,0.03657960279514345
5264,2224,False,False,0.9054886328697772,0.09451136713022251
2866,1354,True,True,0.015912635628606744,0.9840873643713933
37357,10681,False,False,0.9892775693982787,0.010722430601721244
26089,8041,False,False,0.9854295016465245,0.014570498353475408
5264,2224,False,False,0.9621144261627972,0.03788557383720297
5264,2224,True,True,0.015939433595696096,0.984060566404304
34918,7596,False,False,0.9825493380753829,0.01745066192461714
5264,2224,True,True,0.015904854411725917,0.9840951455882739
1929,819,False,False,0.9785668399765012,0.021433160023498952
1929,811,False,False,0.9648816552132411,0.03511834478675892
106854,24442,False,False,0.9826110743090285,0.017388925690971408
911,521,True,True,0.01412836178895759,0.9858716382110426
1140,596,True,True,0.012417645918403192,0.9875823540815968
731,409,True,True,0.01592791708949755,0.9840720829105025
14188,4946,False,False,0.9043625346644157,0.09563746533558441
31350,9304,False,False,0.9881901628828541,0.011809837117145863
14188,4948,False,False,0.9161497297673613,0.08385027023263858
31352,9304,False,False,0.9873137860607296,0.012686213939270422
17573,5869,False,False,0.9589603798891406,0.04103962011085933
81324,19726,False,False,0.9867745519523075,0.013225448047692517
11646,3334,False,False,0.8754725779667965,0.1245274220332036
16011,4257,False,False,0.9754991114177246,0.024500888582275424
76115,14107,False,False,0.9696751660925793,0.03032483390742066
21454,5434,False,False,0.9825197229634137,0.01748027703658623
51953,13871,False,False,0.9870166300081938,0.01298336999180617
11646,3334,False,False,0.6891667044056814,0.3108332955943187
7305,2251,False,False,0.5341080815358165,0.46589191846418354
5264,2224,False,False,0.982526079662699,0.01747392033730086
5264,2224,False,False,0.964881655209042,0.0351183447909579
5264,2224,False,False,0.9724687918108453,0.02753120818915477
5264,2224,False,False,0.9820362340550326,0.01796376594496737
5264,2224,True,True,0.015930589129590698,0.9840694108704093
3620,1056,False,False,0.9776609640694097,0.022339035930590178
13608,3496,True,True,0.01878280962605808,0.9812171903739421
106848,24434,False,False,0.9827534802604828,0.017246519739517106
34732,7562,False,False,0.9929695289442729,0.007030471055727232
17440,3872,False,False,0.9914153399516809,0.00858466004831928
25496,5892,False,False,0.9889024039309804,0.011097596069019612
106820,24426,True,True,0.010202818846928,0.9897971811530719
121659,27057,False,False,0.9828273938297267,0.017172606170273292
121655,27051,False,False,0.9825317281577433,0.017468271842256678
121657,27055,False,False,0.982500051674471,0.017499948325529122
121629,27051,True,True,0.011585830707525443,0.9884141692924745
175374,36002,False,False,0.9840189502352361,0.015981049764763763
