max_vertex_degree,min_vertex_degree,Y_train,Y_predicted,prob_class_0,prob_class_1
21502,5474,False,False,0.9871822748975695,0.012817725102430556
6824,1800,True,True,0.21974433875011606,0.780255661249884
80,48,True,True,0.2197322776662284,0.7802677223337716
919,529,True,True,0.09470188355188705,0.9052981164481133
5264,2224,True,True,0.008117474819703388,0.9918825251802965
2866,1354,True,True,0.003420220287025957,0.9965797797129741
37357,10681,True,True,0.3048114267703669,0.6951885732296331
26089,8041,True,True,0.15463683611700352,0.8453631638829964
5264,2224,False,False,0.9443339330634474,0.05566606693655271
5264,2224,True,True,0.21971518130047624,0.7802848186995238
34918,7596,False,False,0.9443880543000399,0.055611945699960086
5264,2224,True,True,0.20835817644524193,0.7916418235547581
1929,819,True,True,0.21977710802249176,0.7802228919775082
1929,811,True,True,0.21981301359043157,0.7801869864095684
106854,24442,False,False,0.9387673269545403,0.061232673045459665
911,521,True,True,0.0032170136055746277,0.9967829863944252
1140,596,True,True,0.004300911381911358,0.9956990886180885
731,409,True,True,0.0030345835063961464,0.996965416493604
14188,4946,True,True,0.04591791808831652,0.9540820819116833
31350,9304,True,True,0.21989216404494105,0.7801078359550588
14188,4948,True,True,0.04952677947393654,0.9504732205260633
31352,9304,False,True,0.21329923042431442,0.7867007695756856
17573,5869,True,True,0.0853437853212282,0.9146562146787716
81324,19726,False,False,0.9003851910053479,0.09961480899465198
11646,3334,False,False,0.7062020794585325,0.2937979205414673
16011,4257,False,False,0.9442978848147479,0.05570211518525202
76115,14107,False,False,0.9443772355214841,0.05562276447851583
21454,5434,False,False,0.986650910724911,0.013349089275089144
51953,13871,False,True,0.5,0.5
11646,3334,False,True,0.5,0.5
7305,2251,True,True,0.21963183405699,0.7803681659430101
5264,2224,True,True,0.21974439179639374,0.7802556082036063
5264,2224,True,True,0.21988197289108202,0.7801180271089181
5264,2224,True,True,0.12742933060422765,0.8725706693957723
5264,2224,True,True,0.21736705410555243,0.7826329458944477
5264,2224,True,True,0.21977781271344662,0.7802221872865531
3620,1056,False,True,0.5677131580715694,0.4322868419284305
13608,3496,True,True,0.17789234302549753,0.8221076569745025
106848,24434,False,False,0.9528238122715866,0.047176187728413296
34732,7562,False,False,0.9520892402902539,0.04791075970974605
17440,3872,False,False,0.9558023385340784,0.044197661465921766
25496,5892,False,False,0.9443521192481236,0.0556478807518763
106820,24426,False,False,0.9471373049981395,0.05286269500186036
121659,27057,False,False,0.9716231334605032,0.028376866539496837
121655,27051,False,False,0.9649406531081748,0.03505934689182529
121657,27055,False,False,0.965166910091717,0.03483308990828305
121629,27051,False,False,0.9575783258822115,0.042421674117788424
175374,36002,False,False,0.9908257571969435,0.009174242803056495
175368,35996,False,False,0.9908841455725911,0.009115854427408993
121633,27051,False,False,0.9483446176405741,0.051655382359425864
174262,35668,False,False,0.9868083084314977,0.013191691568502304
121615,27047,False,False,0.951909524328188,0.04809047567181203
58036,9920,False,False,0.9967554588071686,0.0032445411928314
153172,25358,False,False,0.9930542819312151,0.006945718068784873
121663,27059,False,False,0.9577882281258653,0.04221177187413488
121635,27025,False,False,0.9696499539824164,0.030350046017583728
121655,27057,False,False,0.9702593417946254,0.029740658205374634
121665,27057,False,False,0.9713341109059024,0.028665889094097754
121665,27059,False,False,0.9707743548455645,0.029225645154435573
155823,32827,False,False,0.9920948403797427,0.007905159620257412
125039,19287,False,False,0.9969802080706378,0.0030197919293621835
236798,33674,False,False,0.9993785093832539,0.0006214906167460721
219932,42940,False,False,0.9972097080385458,0.002790291961454211
302015,54941,False,False,0.9983461150950784,0.0016538849049217124
122167,21039,False,False,0.9974284702467475,0.0025715297532524876
84824,11998,False,False,0.9967906225115577,0.003209377488442182
201090,38032,False,False,0.9910505238294854,0.008949476170514632
530059,84539,False,False,0.9990379086752605,0.0009620913247394336
485822,79268,False,False,0.9990976099475127,0.0009023900524871429
484396,79032,False,False,0.9990970822477244,0.0009029177522756555
532615,85245,False,False,0.9992933187437875,0.0007066812562126025
405126,68986,False,False,0.9993354536515446,0.0006645463484553992
88154,13732,False,False,0.9998440345191759,0.00015596548082411548
202346,28910,False,False,0.9995974968110051,0.00040250318899498586
110981,15301,False,False,0.9981835275168195,0.0018164724831804344
532333,85145,False,False,0.9991837109642314,0.000816289035768556
532619,85231,False,False,0.9992059218287401,0.0007940781712598667
532645,85243,False,False,0.9992104697472323,0.0007895302527676227
532667,85259,False,False,0.9992133480614038,0.0007866519385961326
252653,34537,False,False,0.9975923671344544,0.002407632865545654
196386,27630,False,False,0.9978707752687106,0.002129224731289201
547958,84412,False,False,0.9994636859267,0.0005363140732999486
253372,32956,False,False,0.9998457662232065,0.00015423377679348887
136562,18828,False,False,0.9998617622562659,0.00013823774373412942
491736,51434,False,False,0.9998003979927761,0.00019960200722384306
508916,59908,False,False,0.9998312691789379,0.00016873082106194507
132752,18182,False,False,0.9998321273286107,0.00016787267138935536
521436,61564,False,False,0.9995380457807473,0.00046195421925261345
1011297,138519,False,False,0.9974475376530545,0.0025524623469454066
1093748,148002,False,False,0.9966197201546307,0.0033802798453692533
1174567,155313,False,False,0.9955812080830356,0.004418791916964319
1171255,155597,False,False,0.995590273616081,0.004409726383919051
1097078,148316,False,False,0.9993831011558485,0.0006168988441514724
186374,22422,False,False,0.9998437615017465,0.00015623849825344559
165634,20078,False,False,0.9998661319475463,0.00013386805245367485
521482,61124,False,False,0.9995371673494552,0.00046283265054466695
500396,56912,False,False,0.9998306902477684,0.0001693097522314719
523444,62080,False,False,0.9998030719947046,0.0001969280052952824
243876,30398,False,False,0.9998122123322899,0.00018778766771016585
1180013,156409,False,False,0.9955032931006452,0.004496706899354817
1161321,151049,False,False,0.9955625340641641,0.004437465935835915
132922,16632,False,False,0.9998463838598775,0.00015361614012260522
1447562,182558,False,False,0.99035198827055,0.009648011729450113
482802,55964,False,False,0.9996914228742837,0.0003085771257162292
2907171,314251,False,False,0.9498270768630389,0.050172923136961124
567506,52412,False,False,0.9992110863047149,0.0007889136952850379
3077846,328252,False,False,0.9443625080325843,0.055637491967415666
2906467,314073,False,False,0.9470760024831844,0.052923997516815674
2900879,311517,False,False,0.9474413561223214,0.05255864387767846
3046824,318432,False,False,0.9443586550417558,0.055641344958244306
2902153,312263,False,False,0.9474292947762466,0.05257070522375359
976149,75637,False,False,0.9597773233365879,0.04022267666341205
1822408,157754,False,False,0.9868882327508278,0.013111767249172113
2381479,186863,False,False,0.944358505038636,0.05564149496136404
1826826,158286,False,False,0.9885397933357934,0.011460206664206567
1104160,94868,False,False,0.9932532174659815,0.006746782534018521
1888346,168520,False,False,0.9809187388757388,0.019081261124261256
1893060,170132,False,False,0.9863308535016798,0.013669146498320161
