max_vertex_degree,min_vertex_degree,y_train,y_pred,prob_class_0,prob_class_1
688732,71474,False,False,0.9924951749662385,0.007504825033761323
919,529,False,False,0.9663335601111976,0.03366643988880241
236798,33674,False,False,0.9887927683630728,0.01120723163692721
521482,61124,False,False,0.9850102591946649,0.014989740805335222
37188,7506,False,False,0.9923496700724498,0.0076503299275500845
485822,79268,False,False,0.9908754671382793,0.009124532861720606
219932,42940,False,False,0.9920875512453121,0.007912448754687877
2623197,187103,False,False,0.9654560573805102,0.03454394261948974
5597621,377751,False,False,0.9656245568825114,0.03437544311748871
2116278,181902,False,False,0.9707600839082257,0.029239916091774447
6381849,370003,False,False,0.9687629162922664,0.03123708370773358
5654,1696,False,False,0.9665349270217105,0.033465072978289434
3046824,318432,False,False,0.9871692586233175,0.01283074137668252
5599299,379629,False,False,0.9655516468846348,0.03444835311536508
579780,90966,False,False,0.9895609010114864,0.010439098988513662
302015,54941,False,False,0.9920762635628683,0.0079237364371317
2645499,196161,False,False,0.9650814913801695,0.03491850861983042
67245,13037,False,False,0.9938050496066345,0.0061949503933655635
1598776,138360,False,False,0.9868061057165032,0.01319389428349693
167932,29908,False,False,0.9925669680925991,0.007433031907400782
121663,27059,False,False,0.9921437737298026,0.007856226270197353
521436,61564,False,False,0.984847169340822,0.015152830659178046
547958,84412,False,False,0.9900620053461905,0.009937994653809502
48176,8530,False,False,0.9866802274483324,0.01331977255166752
76115,14107,False,False,0.9909002946902172,0.009099705309782812
915612,79386,False,False,0.9812266220361407,0.0187733779638591
2906467,314073,True,True,0.032165854802648074,0.967834145197352
3651136,210658,False,False,0.9656492176313018,0.034350782368698006
136562,18828,False,False,0.992433275926355,0.007566724073644928
3077846,328252,True,True,0.03196262842137859,0.9680373715786214
121629,27051,True,True,0.02638201199146624,0.9736179880085337
80,48,True,True,0.34125731003923,0.6587426899607701
5918863,303289,False,False,0.9691600311028786,0.030839968897121327
17573,5869,False,False,0.9319064736904779,0.06809352630952209
21454,5434,False,False,0.9868021916806856,0.013197808319314443
1140,596,False,True,0.030588113237492245,0.9694118867625076
685402,70218,False,False,0.991843626637222,0.008156373362777788
5123739,285013,False,False,0.9650552562714327,0.034944743728567235
132922,16632,False,False,0.9919551471309874,0.008044852869012603
17220,3810,False,False,0.9673649756046853,0.03263502439531485
948168,82324,False,False,0.9777344932589918,0.02226550674100823
121657,27055,False,False,0.985861841454245,0.014138158545754878
2878543,308523,False,False,0.9868423765947809,0.01315762340521899
165634,20078,False,False,0.9928444606550058,0.007155539344994247
1104160,94868,False,False,0.9890713443527088,0.01092865564729136
5264,2224,False,False,0.9381567800150149,0.0618432199849852
106848,24434,False,False,0.9862116668765213,0.013788333123478656
1171255,155597,False,False,0.9914624815303671,0.008537518469632875
25496,5892,False,False,0.9921155651467998,0.007884434853200189
155823,32827,False,False,0.9920144998677867,0.007985500132213321
3150395,201749,False,False,0.968051728770818,0.03194827122918198
2786242,211486,False,False,0.9708246325506315,0.02917536744936863
567506,52412,False,False,0.9784812972150809,0.021518702784919057
1174567,155313,False,False,0.9914677060961107,0.00853229390388923
2900879,311517,False,False,0.9875026207480321,0.012497379251967927
104312,18364,False,False,0.9902479464422305,0.00975205355776941
121655,27057,False,False,0.9925324274499934,0.007467572550006701
717766,68632,False,False,0.9860286517531908,0.013971348246809205
532645,85243,False,False,0.9920651382158562,0.007934861784143946
45832,8210,False,False,0.975239835345802,0.024760164654197978
16011,4257,False,False,0.9732951885837968,0.026704811416203064
8812158,333080,False,False,0.9645434439709707,0.035456556029029376
34732,7562,False,False,0.9931108459810245,0.006889154018975598
17440,3872,False,False,0.9917595561941457,0.008240443805854307
7305,2251,False,False,0.9416108416867199,0.05838915831328014
58036,9920,False,False,0.9900051417467385,0.009994858253261348
175374,36002,False,False,0.9920838584481123,0.007916141551887705
8024952,271222,False,False,0.9646901903183189,0.035309809681681084
1034756,75860,False,False,0.9775869665668822,0.02241303343311782
914876,79350,False,False,0.9815238281440456,0.0184761718559545
286032,36842,False,False,0.9821390430417223,0.0178609569582777
482802,55964,False,False,0.9863089548343402,0.01369104516565968
5264,2224,False,False,0.9729296323418853,0.027070367658114696
219896,42886,False,False,0.9920439056429141,0.007956094357086
5264,2224,True,True,0.13878786790822342,0.8612121320917768
523444,62080,False,False,0.9925869149805255,0.007413085019474538
174262,35668,False,False,0.9913040684093996,0.008695931590600538
19446,4304,False,False,0.9913381146157476,0.008661885384252365
1180013,156409,False,False,0.9904469650429263,0.009553034957073782
1093748,148002,False,False,0.9919299744737367,0.008070025526263404
587480,56044,False,False,0.9878434358175765,0.012156564182423526
114932,17068,False,False,0.9899857023100341,0.010014297689965717
151840,29072,False,False,0.9903088095744709,0.009691190425529258
2902153,312263,False,False,0.9875101120051321,0.012489887994868058
588106,56090,False,False,0.9877909845488633,0.012209015451136701
911,521,True,True,0.026446142997623184,0.9735538570023768
2907171,314251,False,False,0.9555333666806951,0.044466633319304796
3490922,247860,False,False,0.9842461180738463,0.015753881926153703
2935136,200574,False,False,0.9638409867627536,0.03615901323724632
146298,19698,False,False,0.9840895600482569,0.015910439951743176
88154,13732,False,False,0.9911326823715647,0.008867317628435139
252653,34537,False,False,0.9819660936840955,0.01803390631590452
484396,79032,False,False,0.9908752616123772,0.009124738387622951
987636,89316,False,False,0.9774985242071798,0.022501475792820302
3463664,240756,False,False,0.9842351066868494,0.01576489331315045
530059,84539,False,False,0.9904247302188217,0.009575269781178314
106854,24442,False,False,0.9922359538501363,0.007764046149863712
471758,60850,False,False,0.9840496751999339,0.015950324800065998
3456012,240906,False,False,0.9829801369176836,0.01701986308231637
121665,27057,False,False,0.9925633129844098,0.007436687015590127
532333,85145,False,False,0.9919843654161152,0.0080156345838848
6976718,541500,False,False,0.9668663853641922,0.03313361463580763
1929,811,False,False,0.9634916844214289,0.036508315578571066
349470,53404,False,False,0.991494656106123,0.0085053438938771
5265899,302143,False,False,0.96959960170132,0.030400398298679993
6824,1800,False,False,0.957971132214721,0.042028867785279034
2905531,313063,False,False,0.9871985941334789,0.012801405866521072
371402,48504,False,False,0.9920563316764255,0.00794366832357457
106820,24426,True,True,0.026375803616333824,0.9736241963836662
1305622,126394,False,False,0.9824207566794096,0.017579243320590375
369608,37778,False,False,0.9883533989554542,0.011646601044545854
219928,42934,False,False,0.9920922159989966,0.007907784001003356
84824,11998,False,False,0.9877979658849003,0.012202034115099725
692198,66282,False,False,0.9813694880130569,0.01863051198694316
3634696,258698,False,False,0.9721363573068676,0.027863642693132434
7357,2251,False,False,0.966370897750826,0.03362910224917408
132752,18182,False,False,0.9918979331846424,0.008102066815357583
71482,13850,False,False,0.9931714620996109,0.006828537900389073
253372,32956,False,False,0.9923839341231773,0.007616065876822698
243876,30398,False,False,0.9912766482262727,0.008723351773727177
7525258,398666,False,False,0.963533129423638,0.036466870576361964
2043690,132054,False,False,0.964055930837697,0.035944069162303055
11646,3334,False,False,0.9783095658464901,0.021690434153509994
17934,3906,False,False,0.9920466260146187,0.007953373985381257
1180651,156975,False,False,0.990264385369381,0.0097356146306191
2866,1354,True,True,0.06699388486963256,0.9330061151303672
491736,51434,False,False,0.9911001198250661,0.008899880174933933
201090,38032,False,False,0.9900336994138581,0.009966300586141936
2448008,147206,False,False,0.9649121169708611,0.035087883029139
202346,28910,False,False,0.9889352137780352,0.011064786221964766
121635,27025,False,False,0.99242732417688,0.0075726758231200175
527399,52813,False,False,0.9841273554642918,0.01587264453570815
3452280,240080,False,False,0.9836261706604863,0.016373829339513604
122167,21039,False,False,0.9887349805290648,0.011265019470935085
3072612,325160,False,False,0.9871533151732161,0.012846684826783954
542912,48324,False,False,0.9895105971284085,0.010489402871591435
345250,36744,False,False,0.9794372767836936,0.020562723216306276
405126,68986,False,False,0.991812794961961,0.00818720503803913
1888346,168520,False,False,0.9865213123621556,0.013478687637844315
9965914,324846,False,False,0.9636916815516092,0.03630831844839086
2116316,181928,False,False,0.9706328861111766,0.029367113888823477
500396,56912,False,False,0.9934364477218676,0.006563552278132437
121659,27057,False,False,0.98615028519585,0.013849714804149997
3951878,214464,False,False,0.9654202057192434,0.03457979428075667
532619,85231,False,False,0.9920737001061211,0.007926299893878863
26089,8041,False,False,0.979795772660802,0.020204227339198046
13314,3108,False,False,0.9840761429485404,0.015923857051459628
125039,19287,False,False,0.9897930207501529,0.010206979249847101
3647446,209596,False,False,0.9635436358231271,0.03645636417687282
863526,65698,False,False,0.9864620140973402,0.013537985902659776
21502,5474,False,False,0.9842813776087073,0.015718622391292635
3830108,329742,False,False,0.9643023828721118,0.03569761712788828
6382368,448110,False,False,0.963575978822943,0.03642402117705711
881690,62384,False,False,0.9771507861883063,0.022849213811693626
958474,83824,False,False,0.9769282044270713,0.02307179557292878
1567316,89736,False,False,0.9787346323314202,0.021265367668579758
11532022,745338,False,False,0.9633320323039347,0.03666796769606525
5264,2224,False,False,0.9731580120915994,0.02684198790840059
7253550,403084,False,False,0.9652670760182049,0.03473292398179518
2381479,186863,False,False,0.9655833739922416,0.03441662600775834
5264,2224,True,True,0.13891192380889839,0.8610880761911018
13608,3496,False,False,0.9200347111004555,0.07996528889954445
14188,4948,False,False,0.8826579454750295,0.11734205452497058
1447562,182558,False,False,0.9875890315733954,0.012410968426604574
3620,1056,False,False,0.9737493055137112,0.02625069448628873
1893060,170132,False,False,0.9893841906698485,0.010615809330151528
4742028,198714,False,False,0.9634486563013489,0.03655134369865108
85232,13790,False,False,0.9880181526414517,0.011981847358548169
121633,27051,True,True,0.048692706544337286,0.9513072934556627
81324,19726,False,False,0.9932817555310867,0.006718244468913411
121615,27047,True,True,0.06358628847644245,0.9364137115235577
1941688,167290,False,False,0.9811040695674762,0.018895930432523782
941228,77152,False,False,0.9732779561058726,0.02672204389412741
529076,97554,False,False,0.9880269008088515,0.011973099191148582
121665,27059,False,False,0.9925301552990373,0.007469844700962691
37357,10681,False,False,0.9893205846573281,0.01067941534267196
1733672,124480,False,False,0.9762709126279209,0.02372908737207922
5264,2224,False,False,0.963332020064409,0.036667979935591156
5264,2224,False,False,0.9655969140698235,0.03440308593017651
11646,3334,False,False,0.948723339187047,0.05127666081295293
31350,9304,False,False,0.9859118636164371,0.014088136383563057
3633496,258654,False,False,0.9721905577659711,0.027809442234028887
578032,54466,False,False,0.9756158487341413,0.024384151265858574
4812996,249436,False,False,0.9660363709332919,0.03396362906670817
483574,57050,False,False,0.9826977742595694,0.01730222574043057
1276420,109490,False,False,0.9785096556176591,0.021490344382340855
3042570,168610,False,False,0.9700455890729323,0.02995441092706774
2992,924,False,False,0.9704171624796485,0.02958283752035147
1826826,158286,False,False,0.9895177864553911,0.01048221354460883
5264,2224,False,False,0.9634792449758531,0.03652075502414685
175368,35996,False,False,0.9920889427303798,0.00791105726962021
13506,2854,False,False,0.9916455843969167,0.00835441560308326
1970,644,True,True,0.341251027733196,0.6587489722668042
976149,75637,False,False,0.9665762212136751,0.03342377878632486
1822408,157754,False,False,0.9902777489905655,0.00972225100943451
121655,27051,False,False,0.9858826477574751,0.014117352242524731
418741,33585,False,False,0.9849160116221425,0.01508398837785741
1929,819,False,False,0.9714550154804933,0.028544984519506687
920828,78164,False,False,0.9774869690769349,0.02251303092306507
49102,8908,False,False,0.9800406419231551,0.01995935807684495
153172,25358,False,False,0.9920455335569238,0.007954466443076248
345666,36928,False,False,0.9920455373464435,0.007954462653556465
110981,15301,False,False,0.9824654103980247,0.017534589601975376
1086094,110944,False,False,0.9899054420709862,0.010094557929013804
34918,7596,False,False,0.9913980971946325,0.008601902805367464
1091994,147800,False,False,0.9919296921180512,0.008070307881948858
532667,85259,False,False,0.9920872602918621,0.007912739708137852
6362047,338721,False,False,0.9682013235718263,0.031798676428173515
