max_vertex_degree,min_vertex_degree,Y_train,Y_predicted,prob_class_0,prob_class_1
25,9,True,True,0.09696134132206505,0.903038658677935
7,5,True,True,0.08496810834999398,0.9150318916500062
7305,2251,True,True,0.0914948311285237,0.9085051688714763
958474,83824,True,True,0.07416988336833832,0.9258301166316617
196386,27630,True,True,0.09257202840259221,0.9074279715974077
25,9,True,True,0.09799469583837846,0.9020053041616215
482802,55964,True,True,0.0979940597265403,0.9020059402734597
5264,2224,True,True,0.08502902175850076,0.9149709782414994
25,9,True,True,0.09799437786456786,0.9020056221354321
5264,2224,False,False,0.1222285091706926,0.8777714908293075
3452280,240080,True,True,0.05392646366899971,0.9460735363310004
76115,14107,True,True,0.09188909317750737,0.9081109068224926
25,9,True,True,0.09507537173909117,0.9049246282609089
51953,13871,True,True,0.09157990766638342,0.9084200923336166
3463664,240756,True,True,0.059669502204414665,0.9403304977955852
2102710,154334,False,False,0.10004619341095546,0.8999538065890446
121615,27047,True,True,0.09507580548937115,0.904924194510629
2381479,186863,True,True,0.04967493770908898,0.9503250622909111
2907171,314251,False,False,0.10004683288810141,0.8999531671118985
7,5,True,True,0.0906467417278031,0.9093532582721969
7,5,True,True,0.0965352667765753,0.9034647332234247
25,9,True,True,0.012060084679098464,0.9879399153209015
121655,27057,True,True,0.09571365832047346,0.9042863416795266
1104160,94868,True,True,0.09723490298156952,0.9027650970184304
236798,33674,True,True,0.09637502798971682,0.9036249720102832
25,9,True,True,0.0967941893546928,0.9032058106453072
106854,24442,True,True,0.09469333849464436,0.9053066615053555
500396,56912,True,True,0.09587978271491629,0.9041202172850836
3633496,258654,True,True,0.09799514150729069,0.9020048584927092
919,529,True,True,0.0845244000143604,0.9154755999856395
165634,20078,True,True,0.09425407462469249,0.9057459253753075
25,9,True,True,0.07027461066651626,0.9297253893334836
202346,28910,True,True,0.09422912527631024,0.9057708747236899
7,5,True,True,0.09552845871127043,0.9044715412887298
1888346,168520,False,False,0.11015812458193341,0.8898418754180668
2623197,187103,True,True,0.054838293690556164,0.9451617063094438
243876,30398,True,True,0.09464972721236012,0.9053502727876398
25,9,True,True,0.0727254687550143,0.9272745312449856
151840,29072,True,True,0.09466768678118703,0.905332313218813
25,9,True,True,0.011459803029687066,0.9885401969703129
7,5,True,True,0.09799533832240856,0.9020046616775914
121655,27051,True,True,0.0934423321515412,0.9065576678484588
1970,644,True,True,0.0868547238858774,0.9131452761141227
567506,52412,True,True,0.09799405922849289,0.9020059407715071
302015,54941,True,True,0.09799428965371708,0.9020057103462829
25,9,True,True,0.036309441066249254,0.9636905589337508
25,9,False,False,0.10004623334591105,0.8999537666540891
17440,3872,True,True,0.09328705515610579,0.9067129448438943
5264,2224,True,True,0.09764548986662427,0.9023545101333756
2866,1354,True,True,0.08402182105964294,0.9159781789403572
491736,51434,True,True,0.09707062914789116,0.9029293708521087
25,9,True,True,0.07114077819508337,0.9288592218049168
6824,1800,True,True,0.09080008904258231,0.9091999109574177
37357,10681,True,True,0.09050659550612859,0.9094934044938715
25,9,True,True,0.09418924502572451,0.9058107549742755
26089,8041,True,True,0.0892293632993736,0.9107706367006264
3077846,328252,True,True,0.09799358805790538,0.9020064119420945
155823,32827,True,True,0.0977074921911871,0.9022925078088128
